cnpj,nome_credor,rubrica,acao,pago_R$,empenhos,semantic_class,confidence,object_evidence,source,method_note
33159931000196,PORTO UNIAO COMERCIO E REPRESENTACAO LTD,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,527.0,2,UNCLASSIFIED,,,,
23217514000107,HUBNET E-COMMERCE EIRELI,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,524.99,1,UNCLASSIFIED,,,,
58421861000123,VANINHA UTILIDADES LTDA,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,523.03,2,UNCLASSIFIED,,,,
19555146000121,2B DISTRIBUIDORA LTDA,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,522.8,2,UNCLASSIFIED,,,,
28337943000123,CA COMERCIO DE ALIMENTOS EIRELI,MATERIAL DE CONSUMO,INICIAÇÃO A EDUCAÇÃO ALIMENTAR E NUTRICI,521.4,1,UNCLASSIFIED,,,,
34034228000114,NOVO HORIZONTE COMERCIO DE PRODUTOS E AC,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,521.04,7,UNCLASSIFIED,,,,
34034228000114,NOVO HORIZONTE COMERCIO DE PRODUTOS E AC,MATERIAL DE CONSUMO,MANUTENÇÃO DO RESTAURANTE POPULAR,511.6,2,UNCLASSIFIED,,,,
47484691000100,MAIS ESPORTE COMERCIO DE ARTIGOS ESPORTI,MATERIAL DE CONSUMO,CONSTRUÇÃO E MANUTENÇÃO DO CAPS 1,510.63,2,UNCLASSIFIED,,,,
08427697000193,VILSON AMAURI SOARES DE SOARES,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,510.0,1,UNCLASSIFIED,,,,
59566602000153,DESBRAVA ASSESSORIA E CONSULTORIA EM LIC,MATERIAL DE CONSUMO,MANUTENÇÃO DO ENSINO FUNDAMENTAL - MDE,510.0,1,UNCLASSIFIED,,,,
40044357000196,CJC COMERCIO VAREJISTA E ATACADISTA DE F,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,507.0,1,UNCLASSIFIED,,,,
46794528000180,G L DA SILVA FILHO LIMITADA,EQUIPAMENTOS E MATERIAL PERMANENTE,PRÓ-INFÂNCIA,502.0,1,UNCLASSIFIED,,,,
05090524000134,COSTA MACHADO & RODRIGUES LTDA,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,MANUTENÇÃO DO RESTAURANTE POPULAR,500.0,1,SERVICO_TIC,ALTA_RUBRICA_ACAO,"serviços TIC em educação, administração e saúde",Portal PMSB /despesas,Objeto específico por empenho ainda não aberto.
10604267000141,ACONTURS-ASSOC.DOS CONS. EX-CONSELHEROS,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES DO CONSELHO TU,500.0,2,UNCLASSIFIED,,,,
30401055000174,ARMACOES NORTE COMERCIO DE FERRAGENS LTD,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",MELHORIAS HABITACIONAIS,500.0,1,UNCLASSIFIED,,,,
30986684000103,WE COMERCIO DE PRODUTOS E UTILIDADES DOM,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,479.6,4,UNCLASSIFIED,,,,
97530228000125,R. DE O. SANTIL EPI,MATERIAL DE CONSUMO,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,479.0,1,UNCLASSIFIED,,,,
55240764000146,NOROESTE SUPRIMENTOS LTDA,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,472.8,1,UNCLASSIFIED,,,,
27226575000183,M PANICIO VERTUAN SUPLEMENTOS ALIMENTICI,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,468.0,1,UNCLASSIFIED,,,,
10942831000136,COMERCIAL VANGUARDEIRA EIRELI ME,EQUIPAMENTOS E MATERIAL PERMANENTE,PRÓ-INFÂNCIA,467.33,1,UNCLASSIFIED,,,,
01634429000101,J.    P.    GOLLEM INDUSTRIA E COMÉRCIO,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,466.2,2,UNCLASSIFIED,,,,
07319261000118,ELIETE BEATRIZ HAUPENTHAL & CIA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,465.0,1,UNCLASSIFIED,,,,
90519018000197,ORIGINAL GRAFICA EXPRESSA LTDA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,ATENÇÃO BÁSICA,462.0,1,UNCLASSIFIED,,,,
03675338000131,IPCOMM TECNOLOGIA LTDA,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,459.89,1,UNCLASSIFIED,,,,
18828722000102,POLISPORT ARTIGOS ESPORTIVOS E CONFECCOE,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,459.0,1,UNCLASSIFIED,,,,
30994121000167,TOPMIX UTILIDADES E SERVICOS LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,456.0,2,UNCLASSIFIED,,,,
47484691000100,MAIS ESPORTE COMERCIO DE ARTIGOS ESPORTI,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DO GABINETE DO,440.44,1,UNCLASSIFIED,,,,
07628070000138,INDUSTRIA E COMERCIO COLCHOES ORTHOVIDA,MATERIAL DE CONSUMO,PROMOÇÃO AO DESPORTO E LAZER,438.9,1,UNCLASSIFIED,,,,
11606789000145,FALCAO EPI''S LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,437.25,1,UNCLASSIFIED,,,,
43463101000101,ABF DISTRIBUIDORA DE ALIMENTOS LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,427.53,2,ALIMENTOS_CONSUMO,MEDIA_ALTA,"fornecimento associado a merenda escolar, restaurante popular e unidades sociais/saúde",Portal PMSB /despesas — ações orçamentárias,Ação e perfil do fornecedor sustentam alimento/consumo; itens e condições ainda não abertos.
14157326000131,FUNDO ESPECIAL DE SEGURANÇA PUBLICA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS INSTALAÇÕES DA CÂMARA MUN,424.89,2,UNCLASSIFIED,,,,
87124582000104,PROCERGS - CENTRO DE TECNOLOGIA DA INFO,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,MANUTENÇÃO DOS SERVIÇOS DE SEGURANÇA NO,414.33,1,UNCLASSIFIED,,,,
25433520000119,RMS ELETRO REFRIGERACAO E DISTRIBUIDORA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,GESTÃO ADM DO FUNDO DE ASSIST SOCIAL,414.0,1,UNCLASSIFIED,,,,
31296543000121,IMPERMEABILIZA COMERCIO DE TINTAS LTDA.,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,414.0,2,UNCLASSIFIED,,,,
37364053000100,CASA & CORES COMERCIO DE MATERIAIS DE CO,MATERIAL DE CONSUMO,CONSTRUÇÃO E MANUTENÇÃO DO CAPS 1,414.0,1,UNCLASSIFIED,,,,
54887860000118,MM PRODUTOS AUTOMOTIVOS LTDA.,MATERIAL DE CONSUMO,MANUTENÇÃO DO ENSINO FUNDAMENTAL - MDE,410.0,1,AUTOPECAS_CONSUMO,MEDIA_ALTA,materiais para manutenção de veículos/equipamentos e transporte escolar,Portal PMSB /despesas,Itens heterogêneos; não tratar como categoria única.
30986684000103,WE COMERCIO DE PRODUTOS E UTILIDADES DOM,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,400.7,2,UNCLASSIFIED,,,,
41277322000160,DW MATERIAIS ELETRICOS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,398.0,1,UNCLASSIFIED,,,,
42572060000129,PORTO ATACADISTA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO E AMPLIAÇÃO DOS CEMITÉRIOS MU,396.8,2,UNCLASSIFIED,,,,
24765538000155,VILMAR CASTANHEIRA,MATERIAL DE CONSUMO,MANUTENÇÃO DO RESTAURANTE POPULAR,393.5,1,UNCLASSIFIED,,,,
58421861000123,VANINHA UTILIDADES LTDA,MATERIAL DE CONSUMO,PROMOÇÃO AO DESPORTO E LAZER,389.8,1,UNCLASSIFIED,,,,
55818205000170,BF3 TINTAS LTDA,MATERIAL DE CONSUMO,PROGRAMA SALVAR/SAMU,388.0,1,UNCLASSIFIED,,,,
55818205000170,BF3 TINTAS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO INFANTIL,388.0,1,UNCLASSIFIED,,,,
26950671000107,LICERI COMERCIO DE PRODUTOS EM GERAL LTD,MATERIAL DE CONSUMO,MANUT. DAS ATIV. DOS SERV. URBANOS,386.7,1,UNCLASSIFIED,,,,
42572060000129,PORTO ATACADISTA LTDA,MATERIAL DE CONSUMO,PROGRAMA PRIMEIRA INFÂNCIA MELHOR - PIM,381.99,1,UNCLASSIFIED,,,,
17952607000174,INDUSTRIA DE BOLAS TITA LTDA,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,377.91,1,UNCLASSIFIED,,,,
23608114000114,SUELEN DAIANE KANIS,MATERIAL DE CONSUMO,MANUT. DAS ATIV. DOS SERV. URBANOS,374.0,1,UNCLASSIFIED,,,,
07381576000195,DRC MATERIAIS DE CONSTRUCAO LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO INFANTIL,372.0,1,UNCLASSIFIED,,,,
51659136000149,SOUL DISTRIBUIDORA DE PRODUTOS E EQUIPAM,MATERIAL DE CONSUMO,MANUTENÇÃO DO RESTAURANTE POPULAR,371.94,1,UNCLASSIFIED,,,,
61237085000110,RM SUPRIMENTOS ESCOLAR E ESCRITORIO LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,363.2,3,UNCLASSIFIED,,,,
11383230000101,AMAZONAS COMERCIO DE ADESIVOS E BRINDES,MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,360.0,1,UNCLASSIFIED,,,,
37968398000164,LUCAS MORAES LEITE,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,360.0,1,UNCLASSIFIED,,,,
67729178000572,COMERCIAL CIRÚRGICA RIOCLARENSE LTDA.,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,359.04,2,UNCLASSIFIED,,,,
27403752000150,KAPRICHO DITRIBUIDORA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO RESTAURANTE POPULAR,356.52,2,UNCLASSIFIED,,,,
44639579000102,OESTE PRODUTOS DE LIMPEZA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DO GABINETE DO,355.5,1,UNCLASSIFIED,,,,
42188256000114,ODIMED COMERCIO VAREJISTA DE PRODUTOS DE,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DO GABINETE DO,350.0,1,UNCLASSIFIED,,,,
34064557000108,MEDMED COMERCIO DE MATERIAIS HOSPITALARE,MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,349.5,1,UNCLASSIFIED,,,,
23310852000261,MURIEL A. BLAU & CIA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO ESTADUAL DE ASSISTÊN,349.1,1,UNCLASSIFIED,,,,
11606789000145,FALCAO EPI''S LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO E IMPLANTAÇÃO DE UNIDADES ESP,342.75,1,UNCLASSIFIED,,,,
19555146000121,2B DISTRIBUIDORA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,340.0,2,UNCLASSIFIED,,,,
30759356000174,BEATRIZ SULZBACH CORNELIUS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO CER,340.0,1,UNCLASSIFIED,,,,
48670007000147,IRM COMERCIO DE EQUIPAMENTOS LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DA EDUCAÇÃO INFANTIL,329.88,1,UNCLASSIFIED,,,,
19555146000121,2B DISTRIBUIDORA LTDA,MATERIAL DE CONSUMO,CONSTRUÇÃO E MANUTENÇÃO DO CAPS 1,322.85,1,UNCLASSIFIED,,,,
44449147000139,DM DISTRIBUIDORA DE DESCARTAVEIS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DO CONSELHO TU,322.07,2,UNCLASSIFIED,,,,
49333270000103,D C METZ COMERCIAL,EQUIPAMENTOS E MATERIAL PERMANENTE,PRÓ-INFÂNCIA,321.3,1,UNCLASSIFIED,,,,
17952607000174,INDUSTRIA DE BOLAS TITA LTDA,MATERIAL DE CONSUMO,PROMOÇÃO AO DESPORTO E LAZER,313.81,1,UNCLASSIFIED,,,,
00394494010441,MINISTÉRIO DA JUSTIÇA E SEGURANÇA PÚBLIC,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,312.36,2,UNCLASSIFIED,,,,
53665245000102,53.665.245 CARINA MACHADO ALMASAN,MATERIAL DE CONSUMO,MANUTENÇÃO DO RESTAURANTE POPULAR,312.0,1,UNCLASSIFIED,,,,
62234180000123,CHSF DISTRIBUIDORA TEXTIL LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO CAPS AD E AÇÕES PARA RECUP,312.0,1,UNCLASSIFIED,,,,
51978129000100,ARPL DISTRIBUIDORA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO RESTAURANTE POPULAR,311.86,2,MATERIAL_EDUCACIONAL_CONSUMO,MEDIA,principalmente manutenção da educação infantil; item exato não aberto,Portal PMSB /despesas,Necessita termo/objeto.
51740794000160,YNEMED PRODUTOS MEDICOS E HOSPITALARES L,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,310.8,1,UNCLASSIFIED,,,,
34034228000114,NOVO HORIZONTE COMERCIO DE PRODUTOS E AC,MATERIAL DE CONSUMO,MANUT. DAS ATIV. DOS SERV. URBANOS,306.0,1,UNCLASSIFIED,,,,
10583148000150,ANGELO CELESTINO FLAIN PETRINI JUNIOR,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,303.8,1,UNCLASSIFIED,,,,
58472229000109,58.472.229 JEFERSON LEON MACHADO DA SILV,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES DO CONSELHO TU,300.0,1,UNCLASSIFIED,,,,
25433520000119,RMS ELETRO REFRIGERACAO E DISTRIBUIDORA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,PROCAD - SUAS,299.0,1,UNCLASSIFIED,,,,
28337943000123,CA COMERCIO DE ALIMENTOS EIRELI,MATERIAL DE CONSUMO,CONSTRUÇÃO E MANUTENÇÃO DO CAPS 1,293.0,2,UNCLASSIFIED,,,,
31722206000159,IVANETE APARECIDA MIRANDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,290.0,1,UNCLASSIFIED,,,,
30468657000149,COMERCIO DE ALIMENTOS DAL MOLIN LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,286.47,2,ALIMENTOS_CONSUMO,MEDIA_ALTA,fornecimento associado a merenda escolar e restaurante popular,Portal PMSB /despesas — ações orçamentárias,Itens e condições ainda não abertos.
52996455000102,ELEVATE UTILIDADES LTDA,MATERIAL DE CONSUMO,MANUT. DAS ATIV. DOS SERV. URBANOS,283.5,2,UNCLASSIFIED,,,,
23608114000114,SUELEN DAIANE KANIS,MATERIAL DE CONSUMO,CONSTRUÇÃO E MANUTENÇÃO DO CAPS 1,280.5,1,UNCLASSIFIED,,,,
58951274000146,RAFAEL L. SCHRAMM,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO ESTADUAL DE ASSISTÊN,280.0,1,UNCLASSIFIED,,,,
55240764000146,NOROESTE SUPRIMENTOS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DO GABINETE DO,276.3,1,UNCLASSIFIED,,,,
07381576000195,DRC MATERIAIS DE CONSTRUCAO LTDA,MATERIAL DE CONSUMO,PROGRAMA SALVAR/SAMU,273.55,1,UNCLASSIFIED,,,,
48994988000188,SUL PRIME LUB LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DOS SERVIÇOS DE SEGURANÇA NO,266.66,1,UNCLASSIFIED,,,,
30986684000103,WE COMERCIO DE PRODUTOS E UTILIDADES DOM,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,263.25,1,UNCLASSIFIED,,,,
30468657000149,COMERCIO DE ALIMENTOS DAL MOLIN LTDA,MATERIAL DE CONSUMO,PROMOÇÃO DE EVENTOS ESPORTIVOS E DE LAZE,260.5,1,ALIMENTOS_CONSUMO,MEDIA_ALTA,fornecimento associado a merenda escolar e restaurante popular,Portal PMSB /despesas — ações orçamentárias,Itens e condições ainda não abertos.
55875621000100,BS COLORS COMERCIO DE TINTAS LTDA,MATERIAL DE CONSUMO,FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,260.0,1,UNCLASSIFIED,,,,
63732144000152,PEPCON COMERCIAL LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO RESTAURANTE POPULAR,260.0,1,UNCLASSIFIED,,,,
27403752000150,KAPRICHO DITRIBUIDORA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO CAPS AD E AÇÕES PARA RECUP,259.2,1,UNCLASSIFIED,,,,
17952607000174,INDUSTRIA DE BOLAS TITA LTDA,MATERIAL DE CONSUMO,PROGRAMA DE INICIAÇÃO ESPORTIVA EDUCACIO,242.96,2,UNCLASSIFIED,,,,
73993362000102,BARONESA LTDA,MATERIAL DE CONSUMO,PROGRAMA DE INICIAÇÃO ESPORTIVA EDUCACIO,242.9,1,UNCLASSIFIED,,,,
55240764000146,NOROESTE SUPRIMENTOS LTDA,MATERIAL DE CONSUMO,CONSTRUÇÃO E MANUTENÇÃO DO CAPS 1,236.4,1,UNCLASSIFIED,,,,
26979673000129,JARDEL JACOBS PEREIRA DA SILVA,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,234.9,1,UNCLASSIFIED,,,,
01634429000101,J.    P.    GOLLEM INDUSTRIA E COMÉRCIO,MATERIAL DE CONSUMO,MANUTENÇÃO DO RESTAURANTE POPULAR,233.1,2,UNCLASSIFIED,,,,
52996455000102,ELEVATE UTILIDADES LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,229.5,2,UNCLASSIFIED,,,,
52996455000102,ELEVATE UTILIDADES LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,229.5,6,UNCLASSIFIED,,,,
31296543000121,IMPERMEABILIZA COMERCIO DE TINTAS LTDA.,MATERIAL DE CONSUMO,MANUT. DAS ATIV. DOS SERV. URBANOS,226.0,1,UNCLASSIFIED,,,,
24402903000167,NACIONAL SAFETY EQUIPAMENTOS DE SEGURANC,MATERIAL DE CONSUMO,MANUTENÇÃO E AMPLIAÇÃO DOS CEMITÉRIOS MU,224.6,1,UNCLASSIFIED,,,,
42188256000114,ODIMED COMERCIO VAREJISTA DE PRODUTOS DE,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DO CONSELHO TU,223.6,2,UNCLASSIFIED,,,,
58951274000146,RAFAEL L. SCHRAMM,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,222.0,1,UNCLASSIFIED,,,,
58951274000146,RAFAEL L. SCHRAMM,MATERIAL DE CONSUMO,MANUT.DO ENS.FUND.FUNDEB 30%,222.0,1,UNCLASSIFIED,,,,
11383230000101,AMAZONAS COMERCIO DE ADESIVOS E BRINDES,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,220.8,1,UNCLASSIFIED,,,,
07381576000195,DRC MATERIAIS DE CONSTRUCAO LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,219.75,1,UNCLASSIFIED,,,,
56004897000186,TRIUNFO ILUMINACAO LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO CAPS AD E AÇÕES PARA RECUP,218.5,1,UNCLASSIFIED,,,,
46924137000133,"MM DISTRIBUIDORA, INDUSTRIA E COMÉRCIO L",MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,215.52,2,UNCLASSIFIED,,,,
41507227000105,JAB COMERCIO E DISTRIBUICAO DE PRODUTOS,MATERIAL DE CONSUMO,MANUTENÇÃO E AMPLIAÇÃO DOS CEMITÉRIOS MU,215.4,1,UNCLASSIFIED,,,,
20992564000165,HELPFIX ATACADO DE PAPELARIA LTDA-ME,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,215.0,1,UNCLASSIFIED,,,,
42572060000129,PORTO ATACADISTA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO ESTADUAL DE ASSISTÊN,214.15,1,UNCLASSIFIED,,,,
15759650000192,TAIUR SCHUMACHER - ME,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,208.0,2,UNCLASSIFIED,,,,
19555146000121,2B DISTRIBUIDORA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,204.75,7,UNCLASSIFIED,,,,
13779852000170,GRANDIOSA SUPRIMENTOS & TRANSPORTES LTDA,MATERIAL DE CONSUMO,CONSTRUÇÃO E MANUTENÇÃO DO CAPS 1,204.0,1,UNCLASSIFIED,,,,
13779852000170,GRANDIOSA SUPRIMENTOS & TRANSPORTES LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO E AMPLIAÇÃO DOS CEMITÉRIOS MU,204.0,1,UNCLASSIFIED,,,,
42572060000129,PORTO ATACADISTA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,202.95,2,UNCLASSIFIED,,,,
42572060000129,PORTO ATACADISTA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DOS SERVIÇOS DE SEGURANÇA NO,201.56,1,UNCLASSIFIED,,,,
59777691000187,HELLA COMERCIO E SERVICOS LTDA,MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,201.0,1,UNCLASSIFIED,,,,
24241038000114,PARASOU E-COMMERCE LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO E IMPLANTAÇÃO DE UNIDADES ESP,200.0,1,UNCLASSIFIED,,,,
30401055000174,ARMACOES NORTE COMERCIO DE FERRAGENS LTD,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,200.0,1,UNCLASSIFIED,,,,
22850731000169,BMH MATERIAIS HIDRULICOS LTDA ME,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,199.0,1,UNCLASSIFIED,,,,
16989002000276,ELIANE RESTA DAL ROSSO GOYA /ME,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO E IMPLANTAÇÃO DE UNIDADES ESP,197.8,1,UNCLASSIFIED,,,,
39700820000121,MBEM COMERCIO E DISTRIBUICAO DE MATERIAI,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,197.41,3,UNCLASSIFIED,,,,
46615867000152,LCA INDUSTRIA E COMERCIO DE CORDAS E RED,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,195.9,1,UNCLASSIFIED,,,,
19316524000114,DELTA SHOP - DISTRIBUIDORA DE PRODUTOS H,MATERIAL DE CONSUMO,PROGRAMA DE VIGILÂNCIA SANITÁRIA,194.0,1,UNCLASSIFIED,,,,
55818205000170,BF3 TINTAS LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,194.0,1,UNCLASSIFIED,,,,
23310852000261,MURIEL A. BLAU & CIA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,183.2,2,UNCLASSIFIED,,,,
45232778000164,INOVARE COMERCIO DE SUPRIMENTOS DE INFOR,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,181.69,3,UNCLASSIFIED,,,,
36473417000119,MATEUS ARAUJO CAPUTO 05936424146,MATERIAL DE CONSUMO,MANUTENÇÃO DO RESTAURANTE POPULAR,179.76,1,UNCLASSIFIED,,,,
24738613000199,MEGA PAPELARIA E ESPORTES EIRELI ME,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,178.1,9,UNCLASSIFIED,,,,
23310852000261,MURIEL A. BLAU & CIA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO E AMPLIAÇÃO DOS CEMITÉRIOS MU,177.56,2,UNCLASSIFIED,,,,
05090524000134,COSTA MACHADO & RODRIGUES LTDA,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,176.4,1,SERVICO_TIC,ALTA_RUBRICA_ACAO,"serviços TIC em educação, administração e saúde",Portal PMSB /despesas,Objeto específico por empenho ainda não aberto.
07381576000195,DRC MATERIAIS DE CONSTRUCAO LTDA,MATERIAL DE CONSUMO,CONSTRUÇÃO E MANUTENÇÃO DO CAPS 1,175.15,1,UNCLASSIFIED,,,,
43463101000101,ABF DISTRIBUIDORA DE ALIMENTOS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO CONSELHO MUNICIPAL DA SAÚD,174.86,1,ALIMENTOS_CONSUMO,MEDIA_ALTA,"fornecimento associado a merenda escolar, restaurante popular e unidades sociais/saúde",Portal PMSB /despesas — ações orçamentárias,Ação e perfil do fornecedor sustentam alimento/consumo; itens e condições ainda não abertos.
42338388000185,42.338.388 CARLOS ANSELMO FONTANELLA,EQUIPAMENTOS E MATERIAL PERMANENTE,PRÓ-INFÂNCIA,173.64,1,UNCLASSIFIED,,,,
19555146000121,2B DISTRIBUIDORA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PE,170.0,1,UNCLASSIFIED,,,,
52815475000130,RGK PRODUTOS E SERVICOS LTDA,MATERIAL DE CONSUMO,MANUT. DAS ATIV. DOS SERV. URBANOS,169.8,1,UNCLASSIFIED,,,,
20992564000165,HELPFIX ATACADO DE PAPELARIA LTDA-ME,MATERIAL DE CONSUMO,CONSTRUÇÃO E MANUTENÇÃO DO CAPS 1,169.5,1,UNCLASSIFIED,,,,
21112395000194,CIRURGICA LAJEADENSE LTDA,MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,167.24,2,UNCLASSIFIED,,,,
